description,category,severity,source,label
حساب محاسب على Oracle ERP يستخدم صلاحيات privileged دون تذكرة PAM معتمدة.,PAM,High,scenario_eval,3
ملاحظة امتثال مستخرجة من 2-2-3 (NCA_ECC_2018.pdf): The Implementation of the cybersecurity requirements for identity and access management must be reviewed periodically.,PAM,Medium,legal_articles_from_pdfs.json,3
حساب مدير الفرع على Oracle ERP يستخدم صلاحيات privileged دون تذكرة PAM معتمدة.,PAM,High,scenario_eval,3
"**معرف العملية:** P-002
    **اسم العملية:** خدمات الدفع الإلكتروني

    **وصف الحادثة:**
    في صباح يوم عمل اعتيادي، تم رصد تهديد من نوع 'كارثة طبيعية' يستهدف 'أنظمة كشف التسلل'، وهو أحد الأصول الرئيسية لعملية 'خدمات الدفع الإلكتروني'. تشير التحليلات الأولية إلى أن هذا التهديد استغل 'ضعف كلمات المرور'. الأثر المتوقع لهذا الحادث كبير، حيث أن العملية 'خدمات الدفع الإلكتروني' ذات حرجية 'حرج'، وتتطلب استعادة خلال 2.0 ساعة (RTO) مع فقدان بيانات لا يتجاوز 60 دقيقة (RPO). الحد الأقصى المقبول للانقطاع (MAO) هو 8 ساعة. مستوى الخطر المتأصل لهذا السيناريو يُقدر بـ 'حرج'.

    **إجراءات الاستجابة المبدئية (مستوحاة من خطة التعافي):**
    **1. إجراءات استباقية (قبل الحادثة - تم تطبيقها جزئياً):**
    - تحديد موقع بديل للتعافي من الكوارث (DR Site) وتجهيزه.
    **2. إجراءات أثناء الأزمة (الاستجابة الفورية):**
    - تقييم الأضرار الأولية وتحديد النظم والبيانات الأكثر حرجية.
    **3. إجراءات التعافي بعد الأزمة (الخطوات اللاحقة):**
    - إعادة تشغيل الخدمات بشكل تدريجي ومراقب.

    **آلية التواصل المبدئية:**
    - **مسؤول التواصل:** فهد العتيبي (إدارة تكنولوجيا المعلومات)
    - **طريقة التواصل:** {'الطريقة': 'تطبيق المراسلة الآمن', 'الاسم': 'SecureChat'}
    - **سبب التواصل:** إبلاغ عن حادث أمني يتطلب تدخل NCA.

    **الخطر المتبقي المتوقع بعد الاستجابة:** منخفض جداً",PAM,High,data\bank_scenarios_import.csv,3
"**معرف العملية:** P-033
    **اسم العملية:** البوابة الإلكترونية للعملاء

    **وصف الحادثة:**
    في صباح يوم عمل اعتيادي، تم رصد تهديد من نوع 'اختراق قاعدة البيانات' يستهدف 'شبكة المؤسسة'، وهو أحد الأصول الرئيسية لعملية 'البوابة الإلكترونية للعملاء'. تشير التحليلات الأولية إلى أن هذا التهديد استغل 'عدم وجود تشفير للبيانات'. الأثر المتوقع لهذا الحادث كبير، حيث أن العملية 'البوابة الإلكترونية للعملاء' ذات حرجية 'منخفض'، وتتطلب استعادة خلال 48.0 ساعة (RTO) مع فقدان بيانات لا يتجاوز 720 دقيقة (RPO). الحد الأقصى المقبول للانقطاع (MAO) هو 96 ساعة. مستوى الخطر المتأصل لهذا السيناريو يُقدر بـ 'حرج'.

    **إجراءات الاستجابة المبدئية (مستوحاة من خطة التعافي):**
    **1. إجراءات استباقية (قبل الحادثة - تم تطبيقها جزئياً):**
    - تدريب الموظفين على الوعي الأمني وسياسات التعامل مع البيانات.
    **2. إجراءات أثناء الأزمة (الاستجابة الفورية):**
    - عزل مصدر التسرب وتحديد نوع البيانات المتأثرة وحجمها والأطراف المتضررة.
    **3. إجراءات التعافي بعد الأزمة (الخطوات اللاحقة):**
    - تحليل سبب التسرب وتشفير البيانات بناءً على تصنيفها.

    **آلية التواصل المبدئية:**
    - **مسؤول التواصل:** سارة المحمد (إدارة الامتثال)
    - **طريقة التواصل:** {'الطريقة': 'الخط الساخن', 'الرقم': '99000'}
    - **سبب التواصل:** طلب تفعيل خطة استمرارية الأعمال.

    **الخطر المتبقي المتوقع بعد الاستجابة:** منخفض",PAM,High,data\bank_scenarios_import.csv,3
كشف التدقيق الدوري أن 23 حساباً مميزاً في بيئة الاختبار UAT لنظام Core Banking لا تزال نشطة منذ انتهاء مشروع الترقية قبل 11 شهراً. هذه الحسابات تملك صلاحيات مطابقة لبيئة الإنتاج وبعضها يستطيع الاتصال ببيئة الإنتاج الفعلية عبر روابط إدارية مفتوحة. بعض هذه الحسابات تعود لموردين ومستشارين خارجيين لم يعودوا على تعاقد مع البنك. الاتصال غير المحمي بين بيئتي الاختبار والإنتاج يمثل ثغرة خطيرة في العزل البيئي.,PAM,High,data\imtithal_violations_latest.csv,3
مستخدم مطور التطبيقات نفّذ أوامر sudo على CRM خارج نافذة الصيانة المجدولة.,PAM,High,scenario_eval,3
حساب service account على Core Banking بصلاحيات Domain Admin دون مراجعة ربع سنوية.,PAM,High,scenario_eval,3
حساب مسؤول الشبكة على CRM يستخدم صلاحيات privileged دون تذكرة PAM معتمدة.,PAM,High,scenario_eval,3
ملاحظة امتثال مستخرجة من 2-2-3 (NCA_ECC_Implementation_Guide.pdf): The cybersecurity requirements for identity and access management must include at least the following,PAM,Medium,legal_articles_from_pdfs.json,3
رصد نظام SIEM قيام مستخدم نظام الخزينة Nora Al-Ghamdi بتصعيد صلاحياتها من مستوى مستخدم عادي إلى مستوى مسؤول النظام باستغلال ثغرة في نظام إدارة الهوية. استخدمت الصلاحيات المكتسبة للوصول إلى تقارير المركز المالي لأكثر من 200 عميل من فئة الشركات الكبرى. استمر هذا الوصول غير المصرح به لمدة 6 ساعات قبل اكتشافه.,PAM,Critical,data\imtithal_violations_latest.csv,3
حساب مدير العمليات على SWIFT يستخدم صلاحيات privileged دون تذكرة PAM معتمدة.,PAM,High,scenario_eval,3
حساب محلل أمن على CRM يستخدم صلاحيات privileged دون تذكرة PAM معتمدة.,PAM,High,scenario_eval,3
"**معرف العملية:** P-071
    **اسم العملية:** التقارير التنظيمية

    **وصف الحادثة:**
    في صباح يوم عمل اعتيادي، تم رصد تهديد من نوع 'كارثة طبيعية' يستهدف 'أنظمة الدفع الإلكتروني'، وهو أحد الأصول الرئيسية لعملية 'التقارير التنظيمية'. تشير التحليلات الأولية إلى أن هذا التهديد استغل 'عدم وجود تشفير للبيانات'. الأثر المتوقع لهذا الحادث كبير، حيث أن العملية 'التقارير التنظيمية' ذات حرجية 'حرج جداً'، وتتطلب استعادة خلال 2.0 ساعة (RTO) مع فقدان بيانات لا يتجاوز 15 دقيقة (RPO). الحد الأقصى المقبول للانقطاع (MAO) هو 2 ساعة. مستوى الخطر المتأصل لهذا السيناريو يُقدر بـ 'حرج'.

    **إجراءات الاستجابة المبدئية (مستوحاة من خطة التعافي):**
    **1. إجراءات استباقية (قبل الحادثة - تم تطبيقها جزئياً):**
    - تحديد موقع بديل للتعافي من الكوارث (DR Site) وتجهيزه.
    **2. إجراءات أثناء الأزمة (الاستجابة الفورية):**
    - عزل مصدر التسرب وتحديد نوع البيانات المتأثرة وحجمها والأطراف المتضررة.
    **3. إجراءات التعافي بعد الأزمة (الخطوات اللاحقة):**
    - تحديث الخطط والإجراءات بناءً على الدروس المستفادة.

    **آلية التواصل المبدئية:**
    - **مسؤول التواصل:** عبدالله الشهراني (إدارة الأمن السيبراني)
    - **طريقة التواصل:** {'الطريقة': 'الخط الساخن', 'الرقم': '99000'}
    - **سبب التواصل:** التنسيق مع SAMA بشأن حادث مالي.

    **الخطر المتبقي المتوقع بعد الاستجابة:** مرتفع",PAM,Critical,data\bank_scenarios_import.csv,3
